src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,w2v
Expense2,Expense2-Expense4,2,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,add description,expense description,,,,,expense activity,oct,tv period,,,,short summary,activity record main,0.23562589225669703
Expense2,Expense2-Expense4,2,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,add description,expense description,,,,,expense activity,total income,list view,,,,oct,activity record main,0.28924248553812504
Expense2,Expense2-Expense4,2,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,add description,expense description,,,,,expense activity,non,tv total income,,,,total income,activity record main,0.27511661561826867
Expense2,Expense2-Expense4,2,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,add description,expense description,,,,,expense activity,total expense,list view,,,,non,activity record main,0.279665727672788
Expense2,Expense2-Expense4,2,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,add description,expense description,,,,,expense activity,non,tv total expense,,,,total expense,activity record main,0.3782044829179843
Expense2,Expense2-Expense4,2,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,add description,expense description,,,,,expense activity,non,tv total,,,,non,activity record main,0.23869243574639162
Expense2,Expense2-Expense4,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,add description,expense description,,,,,expense activity,add income,btn add income,,,,,activity record main,0.4235586275657018
Expense2,Expense2-Expense4,2,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,add description,expense description,,,,,expense activity,,et price,,,price,,activity record add,0.25367698601136607
Expense2,Expense2-Expense4,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1,add description,expense description,,,,,expense activity,add expense,,,,,,activity record add,0.5374160910141654
Expense2,Expense2-Expense4,2,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1,add description,expense description,,,,,expense activity,,action do,add,,,,activity record add,0.338342959061265
Expense2,Expense2-Expense4,2,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1,add description,expense description,,,,,expense activity,,,navigate,,,,activity record add,0.5733524188399315
Expense2,Expense2-Expense4,2,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1,add description,expense description,,,,,expense activity,,tv date,,,,,activity record add,0.35132664907723665
Expense2,Expense2-Expense4,2,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1,add description,expense description,,,,,expense activity,,tv time,,,,,activity record add,0.36988296918570995
Expense2,Expense2-Expense4,2,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,add description,expense description,,,,,expense activity,,et category,,,category,,activity record add,0.27623919397592545
Expense2,Expense2-Expense4,2,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2,add description,expense description,,,,,expense activity,,et price,,,price,,activity record add,0.25367698601136607
Expense2,Expense2-Expense4,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4,add description,expense description,,,,,expense activity,ok,button,,,,,activity record add,0.2511429041624069
Expense2,Expense2-Expense4,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4,add description,expense description,,,,,expense activity,oct,date picker month,,,,,activity record add,0.23629564295212427
Expense2,Expense2-Expense4,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4,add description,expense description,,,,,expense activity,,date picker day,,,,oct,activity record add,0.3512062979862094
Expense2,Expense2-Expense4,2,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,4,add description,expense description,,,,,expense activity,,date picker year,,,,,activity record add,0.3520302642136812
Expense2,Expense2-Expense4,3,correct,android.widget.Button,android.widget.TextView,clickable,clickable,3,,date picker,,,,,expense activity,,tv date,,,,,activity record add,0.5534591004252434
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0,,date picker,,,,,expense activity,add expense,btn add expense,,,,,activity record main,0.3036794448271394
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,,date picker,,,,,expense activity,record,drawer layout,,,,,activity record main,0.3385099023580551
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,,date picker,,,,,expense activity,week,,,,,,activity record main,0.5309859979897738
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0,,date picker,,,,,expense activity,,drawer layout,open navigation drawer,,,,activity record main,0.3385099023580551
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,,date picker,,,,,expense activity,short summary,list view,,,,,activity record main,0.3285968266427517
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,,date picker,,,,,expense activity,oct,tv period,,,,short summary,activity record main,0.33488348964601755
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,,date picker,,,,,expense activity,total income,list view,,,,oct,activity record main,0.3285968266427517
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,,date picker,,,,,expense activity,non,tv total income,,,,total income,activity record main,0.3432628335431218
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,,date picker,,,,,expense activity,total expense,list view,,,,non,activity record main,0.3285968266427517
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,,date picker,,,,,expense activity,non,tv total expense,,,,total expense,activity record main,0.3432628335431218
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,,date picker,,,,,expense activity,non,tv total,,,,non,activity record main,0.3432628335431218
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0,,date picker,,,,,expense activity,add income,btn add income,,,,,activity record main,0.31756401900202036
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1,,date picker,,,,,expense activity,,et price,,,price,,activity record add,0.36723371408879757
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,1,,date picker,,,,,expense activity,add expense,,,,,,activity record add,0.5733524188399315
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1,,date picker,,,,,expense activity,,action do,add,,,,activity record add,0.30941722891293466
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1,,date picker,,,,,expense activity,,,navigate,,,,activity record add,0.5733524188399315
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,1,,date picker,,,,,expense activity,date,,,,,,activity record add,0.5733524188399315
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,1,,date picker,,,,,expense activity,time,,,,,,activity record add,0.5733524188399315
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,1,,date picker,,,,,expense activity,account,,,,,,activity record add,0.5733524188399315
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1,,date picker,,,,,expense activity,,tv time,,,,,activity record add,0.3744223490357399
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1,,date picker,,,,,expense activity,default,,,,,,activity record add,0.5733524188399315
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1,,date picker,,,,,expense activity,,et title,,,title,,activity record add,0.3279974218457937
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1,,date picker,,,,,expense activity,,et category,,,category,,activity record add,0.32892298232764006
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2,,date picker,,,,,expense activity,,et price,,,price,,activity record add,0.36723371408879757
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3,,date picker,,,,,expense activity,restaurant,et title,,,title,,activity record add,0.3279974218457937
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4,,date picker,,,,,expense activity,ok,button,,,,,activity record add,0.4083457253873348
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,4,,date picker,,,,,expense activity,oct,date picker month,,,,,activity record add,0.7866761647164822
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,4,,date picker,,,,,expense activity,,date picker day,,,,oct,activity record add,0.7866761647164822
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4,,date picker,,,,,expense activity,,date picker year,,,,,activity record add,0.7866761647164822
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4,,date picker,,,,,expense activity,cancel,button,,,,,activity record add,0.4083457253873348
Expense2,Expense2-Expense4,4,correct,android.widget.Button,android.widget.Button,clickable,clickable,4,ok,button,,,,,expense activity,ok,button,,,,,activity record add,0.8577841197450956
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0,ok,button,,,,,expense activity,add expense,btn add expense,,,,,activity record main,0.259888614838322
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,ok,button,,,,,expense activity,record,drawer layout,,,,,activity record main,0.29593591454128426
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,ok,button,,,,,expense activity,week,,,,,,activity record main,0.30867013800889254
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0,ok,button,,,,,expense activity,,drawer layout,open navigation drawer,,,,activity record main,0.4189042681828141
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,ok,button,,,,,expense activity,short summary,list view,,,,,activity record main,0.25872725807130337
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,ok,button,,,,,expense activity,oct,tv period,,,,short summary,activity record main,0.32261612080037594
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,ok,button,,,,,expense activity,total income,list view,,,,oct,activity record main,0.2531911674886942
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,ok,button,,,,,expense activity,non,tv total income,,,,total income,activity record main,0.2625033811976512
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,ok,button,,,,,expense activity,total expense,list view,,,,non,activity record main,0.2497844429065784
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,ok,button,,,,,expense activity,non,tv total expense,,,,total expense,activity record main,0.2625033811976512
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,ok,button,,,,,expense activity,non,tv total,,,,non,activity record main,0.2625033811976512
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0,ok,button,,,,,expense activity,add income,btn add income,,,,,activity record main,0.259888614838322
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1,ok,button,,,,,expense activity,,et price,,,price,,activity record add,0.24394257366657257
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,label,1,ok,button,,,,,expense activity,add expense,,,,,,activity record add,0.3419386111199856
