src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_atm_neighbor,target_file_name,w2v
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,,date picker,,,,,short summary,list view,,,,,1.155154306
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,,date picker,,,,,oct,tv period,,,,,1.219732887
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,,date picker,,,,,total income,list view,,,,,1.155154306
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,,date picker,,,,,non,tv total income,,,,,1.11331265
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,,date picker,,,,,total expense,list view,,,,,1.155154306
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,,date picker,,,,,non,tv total expense,,,,,1.004055333
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,,date picker,,,,,non,tv total,,,,,0.948752475
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0,,date picker,,,,,add income,btn add income,,,,,1.148772579
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1,,date picker,,,,,,et price,,,date,,1
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,1,,date picker,,,,,add expense,,,,,,1.039515263
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1,,date picker,,,,,,action do,add,,,,1.083538681
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1,,date picker,,,,,,,navigate,,,,0.660200483
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,1,,date picker,,,,,date,,,,,,0.9
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,1,,date picker,,,,,time,,,,,,0.717984116
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,1,,date picker,,,,,account,,,,,,0.538555062
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1,,date picker,,,,,,tv time,,,,,1.07026062
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1,,date picker,,,,,default,,,,,,0.713201416
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1,,date picker,,,,,,et title,,,,,1.092659891
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1,,date picker,,,,,,et category,,,,,1.024193168
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2,,date picker,,,,,,et price,,,,,0.954855084
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3,,date picker,,,,,restaurant,et title,,,,,1.092659891
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4,,date picker,,,,,ok,button,,,,,0.633214563
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,4,,date picker,,,,,oct,date picker month,,,,,1.8
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,4,,date picker,,,,,,date picker day,,,,,1.8
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4,,date picker,,,,,,date picker year,,,,,1.8
Expense2,Expense2-Expense4,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4,,date picker,,,,,cancel,button,,,,,0.633214563
Expense2,Expense2-Expense4,4,correct,android.widget.Button,android.widget.Button,clickable,clickable,4,ok,button,,,,,ok,button,,,,,1
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0,ok,button,,,,,add expense,btn add expense,,,,,0.587460583
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,ok,button,,,,,record,drawer layout,,,,,0.70469259
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,ok,button,,,,,week,,,,,,0.430009121
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0,ok,button,,,,,,drawer layout,open navigation drawer,,,,0.70469259
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,ok,button,,,,,short summary,list view,,,,,0.584559989
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,ok,button,,,,,oct,tv period,,,,,0.558959603
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,ok,button,,,,,total income,list view,,,,,0.584559989
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,ok,button,,,,,non,tv total income,,,,,0.534494519
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,ok,button,,,,,total expense,list view,,,,,0.584559989
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,ok,button,,,,,non,tv total expense,,,,,0.534494519
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,ok,button,,,,,non,tv total,,,,,0.534494519
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0,ok,button,,,,,add income,btn add income,,,,,0.587460583
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1,ok,button,,,,,,et price,,,date,,0.513151467
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,label,1,ok,button,,,,,add expense,,,,,,0.587460583
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1,ok,button,,,,,,action do,add,,,,0.613735771
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1,ok,button,,,,,,,navigate,,,,0.629004407
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,label,1,ok,button,,,,,date,,,,,,0.513151467
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,label,1,ok,button,,,,,time,,,,,,0.534469521
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,label,1,ok,button,,,,,account,,,,,,0.430000842
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1,ok,button,,,,,,tv date,,,,,0.46183632
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1,ok,button,,,,,,tv time,,,,,0.534469521
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1,ok,button,,,,,default,,,,,,0.544428027
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1,ok,button,,,,,,et title,,,,,0.573043168
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1,ok,button,,,,,,et category,,,,,0.501393437
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2,ok,button,,,,,,et price,,,,,0.507262766
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3,ok,button,,,,,restaurant,et title,,,,,0.588746905
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,label,4,ok,button,,,,,oct,date picker month,,,,,0.633214563
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,label,4,ok,button,,,,,,date picker day,,,,,0.633214563
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4,ok,button,,,,,,date picker year,,,,,0.633214563
Expense2,Expense2-Expense4,4,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4,ok,button,,,,,cancel,button,,,,,0.899999946
Expense2,Expense2-Expense4,5,correct,android.widget.Button,android.widget.TextView,clickable,clickable,5,save,save expense,,,,,,action do,add,,,,0.937406248
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0,save,save expense,,,,,add expense,btn add expense,,,,,1.575965542
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,save,save expense,,,,,record,drawer layout,,,,,0.972245783
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,save,save expense,,,,,week,,,,,,0.498930603
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0,save,save expense,,,,,,drawer layout,open navigation drawer,,,,0.972245783
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,save,save expense,,,,,short summary,list view,,,,,0.917000726
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,save,save expense,,,,,oct,tv period,,,,,0.794127068
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,save,save expense,,,,,total income,list view,,,,,1.138014829
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,save,save expense,,,,,non,tv total income,,,,,1.138014829
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,save,save expense,,,,,total expense,list view,,,,,1.332773083
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,save,save expense,,,,,non,tv total expense,,,,,1.332773083
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,save,save expense,,,,,non,tv total,,,,,0.895441344
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0,save,save expense,,,,,add income,btn add income,,,,,1.381207287
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1,save,save expense,,,,,,et price,,,date,,0.575787902
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.TextView,clickable,label,1,save,save expense,,,,,add expense,,,,,,1.575965542
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1,save,save expense,,,,,,,navigate,,,,0.7094751
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.TextView,clickable,label,1,save,save expense,,,,,date,,,,,,0.575787902
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.TextView,clickable,label,1,save,save expense,,,,,time,,,,,,0.576058269
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.TextView,clickable,label,1,save,save expense,,,,,account,,,,,,0.541836202
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1,save,save expense,,,,,,tv date,,,,,0.744941765
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1,save,save expense,,,,,,tv time,,,,,0.745185095
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1,save,save expense,,,,,default,,,,,,0.637341678
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1,save,save expense,,,,,,et title,,,,,0.910504282
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1,save,save expense,,,,,,et category,,,,,1.045379549
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2,save,save expense,,,,,,et price,,,,,0.748294979
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3,save,save expense,,,,,restaurant,et title,,,,,0.910504282
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4,save,save expense,,,,,ok,button,,,,,0.77752316
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.TextView,clickable,label,4,save,save expense,,,,,oct,date picker month,,,,,1.185780948
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.TextView,clickable,label,4,save,save expense,,,,,,date picker day,,,,,1.095282277
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4,save,save expense,,,,,,date picker year,,,,,1.086579931
Expense2,Expense2-Expense4,5,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4,save,save expense,,,,,cancel,button,,,,,0.780323148
Expense4,Expense4-Expense3,0,correct,android.widget.Button,android.widget.TextView,clickable,clickable,1,add income,btn add income,,,,,income,,,,,,1
Expense4,Expense4-Expense3,0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0,add income,btn add income,,,,,,,open navigation drawer,,,,1.165493846
Expense4,Expense4-Expense3,0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,add income,btn add income,,,,,today budget,view,,,,,1.401160538
Expense4,Expense4-Expense3,0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,add income,btn add income,,,,,,current money,,,,,1.108428186
Expense4,Expense4-Expense3,0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,add income,btn add income,,,,,daily amount,view,,,,,1.185036004
Expense4,Expense4-Expense3,0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,add income,btn add income,,,,,,daily amount,,,,,1.066532403
Expense4,Expense4-Expense3,0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0,add income,btn add income,,,,,,image button,,,,plusbutton,1.004556343
Expense4,Expense4-Expense3,0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0,add income,btn add income,,,,,,image button,,,,minusbutton,1.004556343
Expense4,Expense4-Expense3,0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1,add income,btn add income,,,,,,,close navigation drawer,,,,1.128328025
Expense4,Expense4-Expense3,0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1,add income,btn add income,,,,,home,,,,,,0.570352077
Expense4,Expense4-Expense3,0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1,add income,btn add income,,,,,history,,,,,,0.533398807
Expense4,Expense4-Expense3,0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1,add income,btn add income,,,,,expense,,,,,,0.78360194
Expense4,Expense4-Expense3,0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1,add income,btn add income,,,,,setting,,,,,,0.602944434
